Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Ecom3,Delivered,8/3/20,Phoenix,AZ,85016,UPS,7/21/20,41,12
Ecom3,Shipped,8/3/20,San Francisco,CA,94118,UPS,7/29/20,21.5,6
Ecom3,Delivered,8/3/20,La Porte,TX,77571,FEX,7/29/20,29,8
Ecom3,Delivered,8/3/20,Ketchum,ID,83340,UPS,7/29/20,21.5,6
Ecom3,Delivered,8/3/20,Houston,TX,77057,FEX,7/29/20,21.5,6
Ecom3,Delivered,8/3/20,La jolla,CA,92037,UPS,7/29/20,21.5,6
Ecom3,Delivered,8/3/20,Houston,TX,77057,FEX,7/29/20,21.5,6
Ecom3,Shipped,8/3/20,Dana Point,CA,92629,UPS,7/29/20,21.5,6
Ecom3,Delivered,8/3/20,Los Angeles,CA,90036,UPS,7/29/20,41,12
Ecom3,Delivered,8/3/20,Las Vegas,NV,89135,UPS,7/29/20,7,2
Ecom3,Delivered,8/3/20,Corinth,TX,76210,FEX,7/29/20,21.5,6
Ecom3,Delivered,8/3/20,Eagle,ID,83616,UPS,7/29/20,21.5,6
Ecom3,Delivered,8/3/20,La Puente,CA,91746,UPS,7/30/20,21.5,6
Ecom3,Shipped,8/3/20,Portland,OR,97239,UPS,7/30/20,41,12
Ecom3,Delivered,8/3/20,Glendale,CA,91207,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Manhattan Beach,CA,90266,UPS,7/30/20,7,2
Ecom3,Delivered,8/3/20,Carson City,NV,89701,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Plano,TX,75093,FEX,7/29/20,21.5,6
Ecom3,Shipped,8/3/20,Newport Beach,CA,92660,UPS,7/30/20,41,12
Ecom3,Delivered,8/3/20,Santa Barbara,CA,93108,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Issaquah,WA,98029,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Elwood,IL,60421,UPS,7/30/20,7,2
Ecom3,Delivered,8/3/20,Poway,CA,92064,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Colorado Springs,CO,80919,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,League City,TX,77573,FEX,7/30/20,35,10
Ecom3,Delivered,8/3/20,ALBUQUERQUE,NM,87106,FEX,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Nederland,TX,77627,FEX,7/30/20,14,4
Ecom3,Shipped,8/3/20,Carlsbad,CA,92011,UPS,7/30/20,41,12
Ecom3,Carrier Exception,8/3/20,Carmel,CA,93923,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Hansville,WA,98340,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,San Francisco,CA,94103,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Brentwood,CA,94513,UPS,7/30/20,41,12
Ecom3,Delivered,8/3/20,Riverside,CA,92506,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Oklahoma city,OK,73150,UPS,7/30/20,14,4
Ecom3,Delivered,8/3/20,Encino,CA,91436,UPS,7/30/20,9.9,3
Ecom3,Delivered,8/3/20,Torrance,CA,90501,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,San Francisco,CA,94115,UPS,7/30/20,18.5,5
Ecom3,Delivered,8/3/20,Pacific Palisades,CA,90272,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Los Angeles,CA,90049,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Honolulu,HI,96825-3421,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Honolulu,HI,96814,UPS,7/30/20,29,8
Ecom3,Delivered,8/3/20,Wheat Ridge,CO,80033,UPS,7/30/20,9.9,3
Ecom3,Delivered,8/3/20,Friendswood,TX,77546,FEX,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Lucas,TX,75002,FEX,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Nampa,ID,83687,UPS,7/30/20,21.5,6
Ecom3,Shipped,8/3/20,San Rafael,CA,94903,UPS,7/30/20,14,4
Ecom3,Delivered,8/3/20,San Mateo,CA,94402,UPS,7/30/20,41,12
Ecom3,Delivered,8/3/20,San Mateo,CA,94402,UPS,7/30/20,3.35,1
Ecom3,Delivered,8/3/20,Bellevue,WA,98006,UPS,7/30/20,29,8
Ecom3,Delivered,8/3/20,San Diego,CA,92111,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Denton,TX,76207,FEX,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Covington,WA,98042,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Los Angeles,CA,90049,UPS,7/30/20,41,12
Ecom3,Shipped,8/3/20,san rafael,CA,94903,UPS,7/30/20,14,4
Ecom3,Delivered,8/3/20,Honolulu,HI,96813,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Austin,TX,78746,FEX,7/30/20,21.5,6
Ecom3,Shipped,8/3/20,Clayton,CA,94517,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Rocklin,CA,95765,UPS,7/31/20,21.5,6
Ecom3,Delivered,8/3/20,Redondo Beach,CA,90278,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Laguna Niguel,CA,92677,UPS,7/30/20,9.9,3
Ecom3,Delivered,8/3/20,Tualatin,OR,97062,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Pomona,CA,91766,UPS,7/30/20,9.9,3
Ecom3,Delivered,8/3/20,Campbell,CA,95008,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Windsor,CO,80550,UPS,7/30/20,41,12
Ecom3,Delivered,8/3/20,Dallas,TX,75230,FEX,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Frisco,TX,75033,FEX,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Windsor,CO,80550,UPS,7/30/20,21.5,6
Ecom3,Delivered,8/3/20,Chula Vista,CA,91914,UPS,7/31/20,21.5,6
Ecom3,Delivered,8/3/20,Sacramento,CA,95831,UPS,7/31/20,21.5,6
Ecom3,Delivered,8/3/20,ALTO,NM,88312,FEX,7/30/20,9.9,3
Ecom3,Delivered,8/3/20,San Diego,CA,92130,UPS,7/31/20,41,12
Ecom3,Delivered,8/3/20,Napa,CA,94558,UPS,7/31/20,21.5,6
Ecom3,Delivered,8/3/20,San Francisco,CA,94102,UPS,7/31/20,38,11
Ecom3,Delivered,8/3/20,Lakeway,TX,78734,FEX,7/31/20,21.5,6
