Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Ecom1,Delivered,9/1/2020,Seattle,WA,98115,FEH,8/25/2020,20.2,6
Ecom1,Delivered,9/1/2020,Rochester,NY,14610,FEH,8/28/2020,20.2,6
Ecom1,Carrier Exception,9/1/2020,Chicago,IL,60625,FEH,8/28/2020,20.2,6
Ecom1,Delivered,9/1/2020,Paradise Valley,AZ,85253,FEH,8/28/2020,10.5,3
Ecom1,Delivered,9/1/2020,Jersey City,NJ,7302,FEH,8/28/2020,20.2,6
Ecom1,Delivered,9/1/2020,Los Angeles,CA,90094,FEH,8/28/2020,20.2,6
Ecom1,Delivered,9/1/2020,Fountain Valley,CA,92708,FEH,8/28/2020,20.2,6
Ecom1,In Transit,9/1/2020,Los Angeles,CA,90045,FEH,8/28/2020,20.2,6
Ecom1,Delivered,9/1/2020,Los Angeles,CA,90018,FEH,8/28/2020,20.2,6
Ecom1,Delivered,9/1/2020,katy,TX,77493,FEH,8/28/2020,20.2,6
Ecom1,Delivered,9/1/2020,Grand Prairie,TX,75052,FEH,8/28/2020,20.2,6
Ecom1,Delivered,9/1/2020,San Lorenzo,CA,94580,FEH,8/28/2020,24,7
Ecom1,In Transit,9/3/2020,Leetsdale,PA,15056,FEH,8/28/2020,39,12
Ecom1,Delivered,9/1/2020,San Pablo,CA,94806,FEH,8/30/2020,20.2,6
Ecom1,Delivered,9/1/2020,Far Hills,NJ,7931,FEH,8/30/2020,20.2,6
Ecom1,Delivered,9/1/2020,Moreland Hills,OH,44022,FXG,8/30/2020,20.2,6
Ecom1,Delivered,9/1/2020,San Diego,CA,92116,FEH,8/30/2020,20.2,6
Ecom1,Delivered,9/1/2020,Seattle,WA,98178,FEH,8/30/2020,10.5,3
Ecom1,Delivered,9/2/2020,Murrysville,PA,15668,FEH,8/30/2020,14,4
Ecom1,Delivered,9/2/2020,Far Rockaway,NY,11691,FEH,8/30/2020,9.5,4
Ecom1,Delivered,9/1/2020,San Jose,CA,95124,FEH,8/30/2020,20.2,6
Ecom1,Delivered,9/1/2020,Los Angeles,CA,90029,FEH,8/30/2020,20.2,6
Ecom1,Delivered,9/1/2020,Menlo Park,CA,94025,FEH,8/30/2020,10.5,3
Ecom1,Delivered,9/1/2020,Philadelphia,PA,19106,FEH,8/30/2020,20.2,6
Ecom1,In Transit,9/3/2020,Phoenix,AZ,85050,FEH,8/31/2020,39,12
Ecom1,In Transit,9/2/2020,Madison,AL,35758,UPS,8/31/2020,24,7
Ecom1,Delivered,9/1/2020,Houston,TX,77004,FEH,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,ATCHISON,KS,66002-2920,FEH,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,Naples,FL,34119,FEH,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,AUSTIN,MN,55912-4423,FXG,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,Scituate,MA,2066,FEH,8/31/2020,19.2,7
Ecom1,Delivered,9/1/2020,Arlington,VA,22204,FEH,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,Stockton,CA,95209,FEH,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,Phoenix,MD,21131,FEH,8/31/2020,10.5,3
Ecom1,Delivery Attempt,9/1/2020,Atlanta,GA,30340,FEH,8/31/2020,20.2,6
Ecom1,Delivered,9/1/2020,New York,NY,10023,FEH,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,Adams,MN,55909,FEH,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,New Lisbon,NJ,8064,FEH,8/31/2020,20.2,6
Ecom1,Delivered,9/1/2020,rochester,MN,55904,FEH,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,Dunwoody,GA,30338,FEH,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,WOODBRIDGE,VA,22191,FEH,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,Gig Harbor,WA,98335,FEH,8/31/2020,39,12
Ecom1,Delivered,9/1/2020,Chicago,IL,60659,FEH,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,Fort Collins,CO,80526,FEH,8/31/2020,10.5,3
Ecom1,In Transit,9/1/2020,Killeen,TX,76542,FXG,8/31/2020,10.5,3
Ecom1,Delivered,9/1/2020,Guttenberg,NJ,7093,FXG,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,CARMEL,CA,93923,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Tifton,GA,31794,FXG,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Laurel,MD,20707,FEH,9/1/2020,10.5,3
Ecom1,Delivery Attempt,9/1/2020,Antioch,CA,94509,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,San Francisco,CA,94117,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Grand Rapids,MI,49508,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Mountain View,CA,94040,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Huntington,WV,25704,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,New York,NY,10007,FXG,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Beaver,PA,15009,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Los Angeles,CA,90016,FEH,9/1/2020,10.5,3
Ecom1,In Transit,9/2/2020,Tallassee,AL,36078,UPS,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Collingswood,NJ,8108,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Orinda,CA,94563,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Amityville,NY,11701,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Glenview,IL,60026,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Totowa,NJ,7512,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Brooklyn,NY,11201,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,New Orleans,LA,70122,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Frisco,NC,27936,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Chicago,IL,60642,FEH,9/1/2020,10.5,3
Ecom1,In Transit,9/1/2020,Virginia Beach,VA,23452,FEH,9/1/2020,10.5,3
Ecom1,In Transit,9/1/2020,Medford,OR,97504,FXG,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Denver,CO,80220,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Chicago,IL,60614,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Federal Way,WA,98023,FEH,9/1/2020,39,12
Ecom1,In Transit,9/1/2020,Miami,FL,33129,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Ambridge,PA,15003,FXG,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Las Vegas,NV,89148,FXG,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Blue Bell,PA,19422,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Cresskill,NJ,7626,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Doylestown,PA,18901,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Chicago,IL,60601,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Hitchcock,TX,77563,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Chicago,IL,60647,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,COLUMBUS,OH,43221,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Chicago,IL,60626,FEH,9/1/2020,24,7
Ecom1,Delivered,9/1/2020,New York,NY,10036,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Speedway,IN,46224,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Nashville,TN,37205,FEH,9/1/2020,10.5,3
Ecom1,In Transit,9/1/2020,Raleigh,NC,27616,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Las Vegas,NV,89131,FEH,9/1/2020,36,11
Ecom1,In Transit,9/1/2020,Galveston,TX,77554,FXG,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,justin,TX,76247,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Eagan,MN,55122,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Naperville,IL,60540,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,New York,NY,10040,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Sandwich,MA,2563,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Brooklyn,NY,11231,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Martinez,CA,94553,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Beacon,NY,12508-3935,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Durham,NC,27705,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,New York,NY,10128,FXG,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Saint Petersburg,FL,33708-3452,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Melville,NY,11747,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,SCOTTSDALE,AZ,85260,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Madison,WI,53711,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Taylor,MI,48180,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Los Angeles,CA,90064,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Boulder,CO,80302,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Deer Trail,CO,80105,FEH,9/1/2020,10.5,3
Ecom1,In Transit,9/1/2020,colorado springs,CO,80909,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,LaPorte,IN,46350,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Deer Park,NY,11729,FEH,9/1/2020,10.5,3
Ecom1,In Transit,9/1/2020,Portland,OR,97206,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Irving,NY,14081,FEH,9/1/2020,20.2,6
Ecom1,Delivered,9/1/2020,Washington,DC,20024,FEH,9/1/2020,10.5,3
Ecom1,Delivered,9/1/2020,Tucson,AZ,85704,FEH,9/1/2020,20.2,6
