Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Ecom1,In Transit,10/2/2020,Albuquerque,NM,87111,FEH,9/25/2020,10.5,3
Ecom1,Delivered,10/2/2020,San Francisco,CA,94123,FEH,9/25/2020,10.5,3
Ecom1,Delivered,10/2/2020,Carlsbad,CA,92011,FEH,9/24/2020,10.5,3
Ecom1,Delivered,10/2/2020,Roseville,CA,95747,FEH,9/24/2020,10.5,3
Ecom1,In Transit,10/2/2020,Como,CO,80432,FEH,9/28/2020,18.2,8
Ecom1,Delivered,10/2/2020,Sherman Oaks,CA,91423,FEH,9/28/2020,10.5,3
Ecom1,Delivered,10/2/2020,Phoenix,AZ,85044,FEH,9/30/2020,20.2,6
Ecom1,Delivered,10/1/2020,SPRINGFIELD,MO,65802,FXG,9/30/2020,39,12
Ecom1,Delivered,10/1/2020,Austell,GA,30106,FEH,9/30/2020,10.5,3
Ecom1,Delivered,10/1/2020,Clark,NJ,7066,FEH,9/30/2020,14,4
Ecom1,Delivered,10/1/2020,Aurora,IL,60506,FEH,9/30/2020,39,12
Ecom1,In Transit,10/1/2020,Pine Bluffs,WY,82082,FEH,9/30/2020,10.5,3
Ecom1,Delivered,10/1/2020,Hawley,PA,18428,FEH,9/30/2020,10.5,3
Ecom1,Delivered,10/1/2020,Perkasie,PA,18944,FEH,9/30/2020,39,12
Ecom1,Delivered,10/1/2020,richmond,VA,23227,FEH,9/30/2020,10.5,3
Ecom1,In Transit,10/2/2020,Houston,TX,77054,FEH,9/30/2020,9.5,4
Ecom1,Delivered,10/1/2020,Seattle,WA,98178,FXG,9/30/2020,10.5,3
Ecom1,Delivered,10/1/2020,Lemoyne,PA,17043,FEH,9/30/2020,20.2,6
Ecom1,Delivered,10/1/2020,Fort Wayne,IN,46805,FEH,9/30/2020,20.2,6
Ecom1,Delivered,10/1/2020,Philadelphia,PA,19121,FEH,10/1/2020,39,12
Ecom1,Delivered,10/1/2020,Los Angeles,CA,90063,FEH,10/1/2020,10.5,3
Ecom1,In Transit,10/1/2020,Minneapolis,MN,55410,FEH,10/1/2020,39,12
Ecom1,Delivered,10/1/2020,Fayetteville,NY,13066,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Huntington,WV,25704,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Long Island City,NY,11101,FXG,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Beaver,PA,15009,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Philadelphia,PA,19146,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Elk River,MN,55330,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Collingswood,NJ,8108,FEH,10/1/2020,10.5,3
Ecom1,In Transit,10/1/2020,Orinda,CA,94563,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Burbank,CA,91501,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Amityville,NY,11701,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Glenview,IL,60026,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Totowa,NJ,7512,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Chicago,IL,60642,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Virginia Beach,VA,23452,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Medford,OR,97504,FXG,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Chicago,IL,60614,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,La Canada,CA,91011,FEH,10/1/2020,10.5,3
Ecom1,In Transit,10/1/2020,Valentine,NE,69201,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Las Vegas,NV,89148,FXG,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Blue Bell,PA,19422,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Doylestown,PA,18901,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Hitchcock,TX,77563,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Bedford HIlls,NY,10507,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Phoenix,AZ,85020,FEH,10/1/2020,10.5,3
Ecom1,In Transit,10/2/2020,Mission Hills,KS,66208,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,New York,NY,10036,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Speedway,IN,46224,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Nashville,TN,37205,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Raleigh,NC,27616,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Junction City,KS,66441,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Las Vegas,NV,89131,FEH,10/1/2020,20.2,6
Ecom1,In Transit,10/1/2020,Bellevue,WA,98004,FXG,10/1/2020,10.5,3
Ecom1,In Transit,10/1/2020,Galveston,TX,77554,FXG,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,justin,TX,76247,FEH,10/1/2020,10.5,3
Ecom1,Delivery Attempt,10/1/2020,Naperville,IL,60540,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,North Syracuse,NY,13212,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,New York,NY,10040,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Sandwich,MA,2563,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Beacon,NY,12508-3935,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Durham,NC,27705,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Harrison,NJ,7029,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Grand Rapids,MI,49504,FEH,10/1/2020,24,7
Ecom1,Delivered,10/1/2020,South Bend,IN,46614,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,St. Charles,MO,63301,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,SCOTTSDALE,AZ,85260,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Madison,WI,53711,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Los Angeles,CA,90064,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Boulder,CO,80302,FEH,10/1/2020,10.5,3
Ecom1,In Transit,10/1/2020,Deer Trail,CO,80105,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,colorado springs,CO,80909,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,West Babylon,NY,11704,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Portland,OR,97206,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Washington,DC,20024,FEH,10/1/2020,10.5,3
Ecom1,In Transit,10/1/2020,Ponca City,OK,74604,UPS,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Staten Island,NY,10301,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Canton,OH,44708,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Middlebury,VT,5753,FEH,10/1/2020,10.5,3
Ecom1,In Transit,10/1/2020,Springfield,MO,65804,FEH,10/1/2020,10.5,3
Ecom1,In Transit,10/2/2020,Madison,AL,35758,UPS,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,Downers Grove,IL,60515-3534,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Culver City,CA,90230,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Benton,KS,67017,FEH,10/1/2020,10.5,3
Ecom1,In Transit,10/1/2020,Lakeland,TN,38002,FXG,10/1/2020,20.2,6
Ecom1,In Transit,10/1/2020,Austin,TX,78728-0024,FEH,10/1/2020,10.5,3
Ecom1,Delivered,10/1/2020,Merced,CA,95340,FEH,10/1/2020,20.2,6
Ecom1,Delivered,10/1/2020,PALO ALTO,CA,943013003,FEH,10/1/2020,10.5,3
