Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count,Zone
Ecom2,Shipped,2/20/2021,Warren,PA,16365,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Brooklyn,NY,11201,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lambertville,NJ,8530,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Boulder,CO,80305,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Wheaton,IL,60189,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Northport,NY,11768,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Philadelphia,PA,19130,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lakewood Ranch,FL,34202,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Aiea,HI,96701,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Pittsburgh,PA,15229,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Mount Prospect,IL,60056,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Spencer,OH,44275,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Brooklyn,NY,11201,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Elkins Park,PA,19027,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Kyle,TX,78640,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Chesapeake,VA,23322,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Alpine,TX,79830,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Spokane Valley,WA,99212,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Florence,MA,1062,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Wyncote,PA,19095,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Pompton Plains,NJ,7444,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,New York,NY,10010,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Braintree,MA,2184,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,New York,NY,10128,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lewisville,TX,75067,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,New Orleans,LA,70128,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fulton,MD,20759,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Caledonia,IL,61011,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Falls Church,VA,22043,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Riverside,CA,92504,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Ocean,NJ,7712,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Sarasota,FL,34233,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,New York,NY,10003,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Jersey City,NJ,7306,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Portland,OR,97214,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Stamford,CT,6901,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Basking Ridge,NJ,7920,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,North Canton,OH,44720,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Kings Point,NY,11024,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,La Porte,IN,46350,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Troy,MI,48084,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Glenshaw,PA,15116,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,South Easton,MA,2375,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Parker,CO,80134,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Bradenton,FL,34211,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Boca Raton,FL,33486,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Virginia Beach,VA,23454,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Philadelphia,PA,19128,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Inver Grove Heights,MN,55077,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Tahlequah,OK,74464,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Ridgewood,NJ,7450,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Joplin,MO,64801,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Western Springs,IL,60558,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Easton,MD,21601,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Towaco,NJ,7082,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lake Wales,FL,33859,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Montague,MA,1351,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Columbus,OH,43235,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,New Rochelle,NY,10804,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fullerton,CA,92832,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Round Rock,TX,78681,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Westfield,NJ,7090,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Columbus,OH,43235,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,College Station,TX,77840,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Columbia,MD,21044,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Cross River,NY,10518,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Campbell,TX,75422,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Denver,CO,80238,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Sarasota,FL,34243,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Hendersonville,NC,28739,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fort Myers,FL,33919,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Killingworth,CT,6419,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Cambridge,MA,2138,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Edison,NJ,8817,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Omaha,NE,68114,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Rio Rancho,NM,87144,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Stamford,CT,6902,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Belgium,WI,53004,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Westerville,OH,43081,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Mendota Heights,MN,55118,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Hudson,WI,54016,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Rock Tavern,NY,12575,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fountain Valley,CA,92708,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Reading,MA,1867,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Canfield,OH,44406,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Placentia,CA,92870,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Van Nuys,CA,91406,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Marseilles,IL,61341,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Roswell,GA,30075,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Hicksville,NY,11801,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Meridian,ID,83642,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Gretna,NE,68028,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Antelope,CA,95843,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Melbourne,FL,32940,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Rotterdam,NY,12306,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Sea Cliff,NY,11579,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Quincy,FL,32351,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Rocky Hill,CT,6067,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Huntington Woods,MI,48070,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Brookfield,CT,6804,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lafayette,CO,80026,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Gold Canyon,AZ,85118,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Egg Harbor Township,NJ,8234,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Olathe,KS,66062,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Washington,DC,20009,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Chicago,IL,60618,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Medina,OH,44256,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Kennesaw,GA,30144,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Monument,CO,80132,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,East Islip,NY,11730,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Plainville,CT,6062,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Cuba,NY,14727,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Apple Valley,MN,55124,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Costa Mesa,CA,92626,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Pompton Plains,NJ,7444,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Easton,PA,18045,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Clay,NY,13041,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Saint Michael,MN,55376,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Los Angeles,CA,90049,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Parrish,FL,34219,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Manlius,NY,13104,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Rochester,NY,14623,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Cincinnati,OH,45241,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Las Vegas,NV,89129,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Montevideo,MN,56265,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Atlanta,GA,30308,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Birch Run,MI,48415,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,White Plains,NY,10601,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Shoreview,MN,55126,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Brownsville,TX,78521,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,McKinney,TX,75072,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,McKinney,TX,75070,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Argyle,TX,76226,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Houston,TX,77024,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Timnath,CO,80547,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Ocala,FL,34476,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Eagan,MN,55123,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Independence,OH,44131,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Stuart,FL,34997,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Kalispell,MT,59901,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Miller Place,NY,11764,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Osterville,MA,2655,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,PENDLETON,IN,46064,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Bee Cave,TX,78738,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lake Worth,FL,33467,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Jupiter,FL,33458,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Palm Beach Gardens,FL,33410,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,State College,PA,16803,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Ocean View,NJ,8230,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Andover,MA,1810,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,North Royalton,OH,44133,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,San Diego,CA,92129,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Eatontown,NJ,7724,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Bexley,OH,43209,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Wichita,KS,67206,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Raleigh,NC,27609,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Mesa,AZ,85204,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Menlo Park,CA,94025,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Spring City,TN,37381,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Dania Beach,FL,33004,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fort Lauderdale,FL,33301,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Chino Hills,CA,91709,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Charlotte,NC,28277,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Bal Harbour,FL,33154,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Miami,FL,33138,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Boca Raton,FL,33487,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Parkland,FL,33076,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lithonia,GA,30058,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Parker,CO,80134,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Sunrise,FL,33323,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Denver,CO,80209,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Santa Ana,CA,92706,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Land O Lakes,FL,34639,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Matthews,NC,28104,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Charlotte,NC,28226,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Winter Garden,FL,34787,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Cleveland,GA,30528,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Pinecrest,FL,33156,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Hendersonville,TN,37075,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fort Wayne,IN,46835,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Stuart,FL,34997,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Tuscola,TX,79562,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Beaverton,OR,97007,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,DeBary,FL,32713,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Jupiter,FL,33458,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Green Cove Springs,FL,32043,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Middleburg,FL,32068,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Jupiter,FL,33458,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Miami Beach,FL,33140,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Weston,FL,33326,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Tampa,FL,33629,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Orange,CA,92866,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Philadelphia,PA,19115,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Miami,FL,33174,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Miami,FL,33176,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Delray Beach,FL,33483,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Rockville,MD,20850,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,kennesaw,GA,30144,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Bossier City,LA,71112,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Hollywood,FL,33021,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Austin,TX,78704,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Flowery Branch,GA,30542,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Poway,CA,92064,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Boca Raton,FL,33434,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fort Lauderdale,FL,33306,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Jupiter,FL,33478,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Plantation,FL,33317,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Bellingham,WA,98225,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Wayne,PA,19087,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Nashville,MI,49073,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,West Chester,PA,19380,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,East Lansing,MI,48823,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Upland,CA,91784,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Hudsonville,MI,49426,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Jupiter,FL,33477,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,West Chester,OH,45069,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Orlando,FL,32832,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Wells,ME,4090,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Culbertson,NE,69024,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lubbock,TX,79424,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Woodstock,IL,60098,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Burbank,CA,91506,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Sullivans Island,SC,29482,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Evansville,WI,53536,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Willoughby Hills,OH,44094,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Windham,NH,3087,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Bernardsville,NJ,7924,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Camarillo,CA,93012,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Oro Valley,AZ,85755,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Seattle,WA,98144,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Cabin John,MD,20818,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,El Cajon,CA,92020,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Wayne,PA,19087,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Round Rock,TX,78664,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,King Of Prussia,PA,19406,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Burke,VA,22015,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Springfield,VA,22152,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Venice,FL,34285,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Canton,MI,48188,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Merrick,NY,11566,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Beverly,MA,1915,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Columbus,OH,43215,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Arlington,VA,22201,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Salem,WI,53168,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Allegan,MI,49010,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Westborough,MA,1581,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Jefferson Hills,PA,15025,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fort Walton Beach,FL,32548,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Otisville,NY,10963,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Otisville,NY,10963,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Panama City Beach,FL,32408,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Holly Lake Ranch,TX,75765,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Santa Rosa Beach,FL,32459,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Forks,WA,98331,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,East Setauket,NY,11733,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Wyncote,PA,19095,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Orange,CT,6477,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Cedarburg,WI,53012,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lakewood,CO,80228,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Grafton,WI,53024,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Oxnard,CA,93035,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Antigo,WI,54409,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,New York,NY,10065,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,La Mesa,CA,91942,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Redondo Beach,CA,90277,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Vero Beach,FL,32966,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Annandale,NJ,8801,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Brooklyn,NY,11224,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Cleveland,OH,44106,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Naperville,IL,60565,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,The Woodlands,TX,77380,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Austin,TX,78759,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fort Collins,CO,80524,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Temperance,MI,48182,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Seattle,WA,98199,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Maryland,NY,12116,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Glenview,IL,60025,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Los Angeles,CA,90026,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lake Mary,FL,32746,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fayetteville,AR,72703,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Chandler,AZ,85225,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Anchorage,AK,99515,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,San Jose,CA,95128,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Bethel Park,PA,15102,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Media,PA,19063,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,San Francisco,CA,94123,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Portland,ME,4103,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fripp Island,SC,29920,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Charlotte,NC,28211,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Massapequa Park,NY,11762,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Sussex,WI,53089,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Cleveland,OH,44111,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Astoria,OR,97103,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Eureka,CA,95503,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Ossining,NY,10562,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Round Lake,IL,60073,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Houston,TX,77066,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,New York,NY,10009,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Florham Park,NJ,7932,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fort Worth,TX,76108,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Dallas,TX,75229,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Edwardsville,IL,62025,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,New York,NY,10009,FXG,2/17/2021,7,2,
