Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Ecom2,In Transit,7/26/21,Austin,TX,78738,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Raleigh,NC,27604,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Summerville,SC,29483,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Matthews,NC,28105,FXG,7/26/21,7,2
Ecom2,In Transit,7/26/21,Scottsdale,AZ,85251,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Sarasota,FL,34240,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Clermont,FL,34711,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Stamford,CT,6903,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Austin,TX,78728,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Leander,TX,78641,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Tahlequah,OK,74464,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Columbus,OH,43202,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Milford,OH,45150,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Upper Arlington,OH,43221,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Port Charlotte,FL,33948,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Virginia Beach,VA,23451,FEH,7/26/21,7,2
Ecom2,Carrier Exception,7/26/21,Lafayette,CO,80026,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Holdenville,OK,74848,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,New Orleans,LA,70118,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Tallahassee,FL,32309,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Austin,TX,78748,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Charleston,SC,29401,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Austin,TX,78737,FEH,7/26/21,7,2
Ecom2,Carrier Exception,7/26/21,Broomfield,CO,80021,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Santa Fe,NM,87505,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Boca Raton,FL,33487,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Austin,TX,78738,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Houston,TX,77005,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Sun City Center,FL,33573,FEH,7/26/21,7,2
Ecom2,Carrier Exception,7/26/21,Laughlin,NV,89029,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Bettendorf,IA,52722,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Cumming,GA,30040,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Nashville,TN,37211,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Bonita Springs,FL,34135,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Syracuse,NY,13219,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Short Hills,NJ,7078,FEH,7/26/21,7,2
Ecom2,Delivered,7/26/21,Los Altos,CA,94024,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Weston,FL,33332,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Ocala,FL,34481,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Goodyear,AZ,85395,UPS,7/26/21,7,2
Ecom2,Delivered,7/26/21,Woodbury,MN,55129,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Quincy,IL,62305,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Naples,FL,34119,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Marion,IL,62959,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Dublin,OH,43017,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Athens,GA,30605,FEH,7/26/21,7,2
Ecom2,Carrier Exception,7/26/21,Denver,CO,80231,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Brick,NJ,8723,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Washington,DC,20008,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Clarksburg,WV,26301,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Potomac,MD,20854,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Pikesville,MD,21208,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,King George,VA,22485,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Minneapolis,MN,55426,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Huntingdon Valley,PA,19006,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Springfield,NJ,7081,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,CINCINNATI,OH,45202,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Fort Wayne,IN,46804,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,New Orleans,LA,70124,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Melbourne,FL,32934,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Wilmington,NC,28409,FEH,7/26/21,7,2
Ecom2,Carrier Exception,7/26/21,Irvine,CA,92606,UPS,7/26/21,7,2
Ecom2,Delivered,7/26/21,West Sacramento,CA,95691,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Miami Lakes,FL,33016,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Lowell,MA,1852,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Ridge,NY,11961,FEH,7/26/21,7,2
Ecom2,Delivered,7/26/21,San Jose,CA,95120,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Miami Lakes,FL,33018,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Hilliard,OH,43026,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,West Des Moines,IA,50265,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Wylie,TX,75098,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Newport,NC,28570,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Willards,MD,21874,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Metairie,LA,70005,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Bryceville,FL,32009,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Buckholts,TX,76518,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Independence,MO,64057,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Cincinnati,OH,45238,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Clayton,NC,27520,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Brentwood,TN,37027,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,SEGUIN,TX,78155,FXG,7/26/21,7,2
Ecom2,In Transit,7/26/21,West Bloomfield,MI,48323,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,McKinney,TX,75072,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Friendswood,TX,77546,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Schaumburg,IL,60194,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Woodbridge,VA,22192,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Northborough,MA,1532,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Seal Harbor,ME,4675,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Johns Creek,GA,30022,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Madison,NJ,7940,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Aiken,SC,29801,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Cary,NC,27511,FEH,7/26/21,7,2
Ecom2,Carrier Exception,7/26/21,Meridian,ID,83642,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Kansas City,MO,64110,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Medina,MN,55340,FEH,7/26/21,7,2
Ecom2,Carrier Exception,7/26/21,Marysville,WA,98270,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Morristown,NJ,7960,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,May,TX,76857,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Cordova,TN,38018,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Knightstown,IN,46148,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,San Antonio,TX,78259,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Reading,PA,19606,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Ashburn,VA,20148,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Peachtree Corners,GA,30092,FXG,7/26/21,7,2
Ecom2,In Transit,7/26/21,Willoughby Hills,OH,44092,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Cranston,RI,2921,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Bridgeport,WV,26330,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Silver Spring,MD,20901,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Broadview Heights,OH,44147,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Jupiter,FL,33458,FXG,7/26/21,7,2
Ecom2,In Transit,7/26/21,Richmond,VA,23238,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Nashville,TN,37209,FEH,7/26/21,7,2
Ecom2,Carrier Exception,7/26/21,Boise,ID,83704,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Poughkeepsie,NY,12601,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Potomac,MD,20854,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,New Braunfels,TX,78130,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Mechanicsburg,PA,17050,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Woodstock,GA,30188,FEH,7/26/21,7,2
Ecom2,Delivered,7/26/21,Apple Valley,CA,92308,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Atlantic Beach,FL,32233,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Alliance,OH,44601,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Leland,NC,28451,FEH,7/26/21,7,2
Ecom2,Carrier Exception,7/26/21,Denver,CO,80204,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Manalapan,NJ,7726,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Ridgefield,CT,6877,FEH,7/26/21,7,2
Ecom2,Delivered,7/26/21,West Hollywood,CA,90046,UPS,7/26/21,7,2
Ecom2,In Transit,7/26/21,Pinehurst,NC,28374,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Wyoming,MI,49509,FEH,7/26/21,7,2
Ecom2,In Transit,7/26/21,Prescott Valley,AZ,86314,UPS,7/26/21,7,2
Ecom2,In Transit,7/6/21,Pittsburgh,PA,15220,UPS,6/30/21,7,2
Ecom2,In Transit,7/6/21,Ormond Beach,FL,32174,UPS,6/30/21,7,2
Ecom2,Shipped,7/21/21,Denville,NJ,7834,FXG,7/20/21,7,2
Ecom2,Shipped,7/21/21,Irondequoit,NY,14609,FEH,7/20/21,7,2
Ecom2,Shipped,7/21/21,Fort Wayne,IN,46845,FEH,7/20/21,7,2
