Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Ecom3,Delivered,8/3/2020,Phoenix,AZ,85016,UPS,7/21/2020,41,12
Ecom3,Shipped,8/3/2020,San Francisco,CA,94118,UPS,7/29/2020,21.5,6
Ecom3,Delivered,8/3/2020,La Porte,TX,77571,FEX,7/29/2020,29,8
Ecom3,Delivered,8/3/2020,Ketchum,ID,83340,UPS,7/29/2020,21.5,6
Ecom3,Delivered,8/3/2020,Houston,TX,77057,FEX,7/29/2020,21.5,6
Ecom3,Delivered,8/3/2020,La jolla,CA,92037,UPS,7/29/2020,21.5,6
Ecom3,Delivered,8/3/2020,Houston,TX,77057,FEX,7/29/2020,21.5,6
Ecom3,Shipped,8/3/2020,Dana Point,CA,92629,UPS,7/29/2020,21.5,6
Ecom3,Delivered,8/3/2020,Los Angeles,CA,90036,UPS,7/29/2020,41,12
Ecom3,Delivered,8/3/2020,Las Vegas,NV,89135,UPS,7/29/2020,7,2
Ecom3,Delivered,8/3/2020,Corinth,TX,76210,FEX,7/29/2020,21.5,6
Ecom3,Delivered,8/3/2020,Eagle,ID,83616,UPS,7/29/2020,21.5,6
Ecom3,Delivered,8/3/2020,La Puente,CA,91746,UPS,7/30/2020,21.5,6
Ecom3,Shipped,8/3/2020,Portland,OR,97239,UPS,7/30/2020,41,12
Ecom3,Delivered,8/3/2020,Glendale,CA,91207,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Manhattan Beach,CA,90266,UPS,7/30/2020,7,2
Ecom3,Delivered,8/3/2020,Carson City,NV,89701,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Plano,TX,75093,FEX,7/29/2020,21.5,6
Ecom3,Shipped,8/3/2020,Newport Beach,CA,92660,UPS,7/30/2020,41,12
Ecom3,Delivered,8/3/2020,Santa Barbara,CA,93108,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Issaquah,WA,98029,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Elwood,IL,60421,UPS,7/30/2020,7,2
Ecom3,Delivered,8/3/2020,Poway,CA,92064,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Colorado Springs,CO,80919,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,League City,TX,77573,FEX,7/30/2020,35,10
Ecom3,Delivered,8/3/2020,ALBUQUERQUE,NM,87106,FEX,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Nederland,TX,77627,FEX,7/30/2020,14,4
Ecom3,Shipped,8/3/2020,Carlsbad,CA,92011,UPS,7/30/2020,41,12
Ecom3,Carrier Exception,8/3/2020,Carmel,CA,93923,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Hansville,WA,98340,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,San Francisco,CA,94103,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Brentwood,CA,94513,UPS,7/30/2020,41,12
Ecom3,Delivered,8/3/2020,Riverside,CA,92506,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Oklahoma city,OK,73150,UPS,7/30/2020,14,4
Ecom3,Delivered,8/3/2020,Encino,CA,91436,UPS,7/30/2020,9.9,3
Ecom3,Delivered,8/3/2020,Torrance,CA,90501,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,San Francisco,CA,94115,UPS,7/30/2020,18.5,5
Ecom3,Delivered,8/3/2020,Pacific Palisades,CA,90272,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Los Angeles,CA,90049,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Honolulu,HI,96825-3421,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Honolulu,HI,96814,UPS,7/30/2020,29,8
Ecom3,Delivered,8/3/2020,Wheat Ridge,CO,80033,UPS,7/30/2020,9.9,3
Ecom3,Delivered,8/3/2020,Friendswood,TX,77546,FEX,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Lucas,TX,75002,FEX,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Nampa,ID,83687,UPS,7/30/2020,21.5,6
Ecom3,Shipped,8/3/2020,San Rafael,CA,94903,UPS,7/30/2020,14,4
Ecom3,Delivered,8/3/2020,San Mateo,CA,94402,UPS,7/30/2020,41,12
Ecom3,Delivered,8/3/2020,San Mateo,CA,94402,UPS,7/30/2020,3.35,1
Ecom3,Delivered,8/3/2020,Bellevue,WA,98006,UPS,7/30/2020,29,8
Ecom3,Delivered,8/3/2020,San Diego,CA,92111,UPS,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Denton,TX,76207,FEX,7/30/2020,21.5,6
Ecom3,Delivered,8/3/2020,Covington,WA,98042,UPS,7/30/2020,21.5,6
