Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Ecom2,Manifest,1/23/20,Naples,FL,34120,FEH,,,
Ecom2,Manifest,1/23/20,Green Valley,AZ,85614,UPS,,,
Ecom2,Manifest,1/23/20,Geneva,IL,60134,FEH,,,
Ecom2,Manifest,1/23/20,Blaine,MN,55449,FEH,,,
Ecom2,Manifest,1/23/20,Navarre,FL,32566,FEH,,,
Ecom2,Manifest,1/23/20,Missoula,MT,59801,UPS,,,
Ecom2,Manifest,1/23/20,South Park,PA,15129,UPS,,,
Ecom2,Manifest,1/23/20,Schwenksville,PA,19473,UPS,,,
Ecom2,Manifest,1/23/20,Tucson,AZ,85711,UPS,,,
Ecom2,Manifest,1/23/20,Edgartown,MA,2539,UPS,,,
Ecom2,Manifest,1/23/20,Washington,DC,20009,FXG,,,
Ecom2,Manifest,1/23/20,Walnut Creek,CA,94598,UPS,,,
Ecom2,Manifest,1/23/20,Laguna Beach,CA,92651,UPS,,,
Ecom2,Manifest,1/23/20,Merritt Island,FL,32952,FEH,,,
Ecom2,Manifest,1/24/20,Little Rock,AR,72205,LSO,,,
Ecom2,Manifest,1/24/20,Kountze,TX,77625,LSO,,,
Ecom2,Manifest,1/23/20,Port Saint Lucie,FL,34987,FEH,,,
Ecom2,Manifest,1/23/20,Phoenix,AZ,85018,UPS,,,
Ecom2,Manifest,1/23/20,Charlotte,NC,28277,FEH,,,
Ecom2,Manifest,1/23/20,Tinton Falls,NJ,7753,FXG,,,
Ecom2,Manifest,1/23/20,Yarmouth,ME,4096,FEH,,,
Ecom2,Manifest,1/23/20,Shawnee,KS,66226,FEH,,,
Ecom2,Manifest,1/23/20,Saint Albans,WV,25177,FEH,,,
Ecom2,Manifest,1/23/20,McKean,PA,16426,UPS,,,
Ecom2,Manifest,1/23/20,Andover,MA,1810,UPS,,,
Ecom2,Manifest,1/23/20,Ocean City,NJ,8226,FEH,,,
Ecom2,Manifest,1/23/20,Sunrise,FL,33323,FEH,,,
Ecom2,Manifest,1/23/20,Clark,NJ,7066,FEH,,,
Ecom2,Manifest,1/23/20,New City,NY,10956,FEH,,,
Ecom2,Manifest,1/23/20,Kersey,CO,80644,UPS,,,
Ecom2,Manifest,1/23/20,Rochester,NY,14609,FEH,,,
Ecom2,Manifest,1/23/20,Edmond,OK,73044,UPS,,,
Ecom2,Manifest,1/24/20,Fort Worth,TX,76107,LSO,,,
Ecom2,Manifest,1/23/20,Coos Bay,OR,97420,UPS,,,
Ecom2,Manifest,1/23/20,Summerville,SC,29483,FEH,,,
Ecom2,Manifest,1/23/20,Myrtle Beach,SC,29579,FEH,,,
Ecom2,Manifest,1/24/20,Dallas,TX,75219,LSO,,,
Ecom2,Manifest,1/23/20,Washington,DC,20007,FEH,,,
