,Company Name,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
0,Ecom1,10/2/20,Albuquerque,NM,87111,FEH,9/25/20,10.5,3.0
1,Ecom1,10/2/20,San Francisco,CA,94123,FEH,9/25/20,10.5,3.0
2,Ecom1,10/2/20,Carlsbad,CA,92011,FEH,9/24/20,10.5,3.0
3,Ecom1,10/2/20,Roseville,CA,95747,FEH,9/24/20,10.5,3.0
4,Ecom1,10/2/20,Como,CO,80432,FEH,9/28/20,18.2,8.0
5,Ecom1,10/2/20,Sherman Oaks,CA,91423,FEH,9/28/20,10.5,3.0
6,Ecom1,10/2/20,Phoenix,AZ,85044,FEH,9/30/20,20.2,6.0
7,Ecom1,10/1/20,SPRINGFIELD,MO,65802,FXG,9/30/20,39.0,12.0
8,Ecom1,10/1/20,Austell,GA,30106,FEH,9/30/20,10.5,3.0
9,Ecom1,10/1/20,Clark,NJ,7066,FEH,9/30/20,14.0,4.0
10,Ecom1,10/1/20,Aurora,IL,60506,FEH,9/30/20,39.0,12.0
11,Ecom1,10/1/20,Pine Bluffs,WY,82082,FEH,9/30/20,10.5,3.0
12,Ecom1,10/1/20,Hawley,PA,18428,FEH,9/30/20,10.5,3.0
13,Ecom1,10/1/20,Perkasie,PA,18944,FEH,9/30/20,39.0,12.0
14,Ecom1,10/1/20,richmond,VA,23227,FEH,9/30/20,10.5,3.0
15,Ecom1,10/2/20,Houston,TX,77054,FEH,9/30/20,9.5,4.0
16,Ecom1,10/1/20,Seattle,WA,98178,FXG,9/30/20,10.5,3.0
17,Ecom1,10/1/20,Lemoyne,PA,17043,FEH,9/30/20,20.2,6.0
18,Ecom1,10/1/20,Fort Wayne,IN,46805,FEH,9/30/20,20.2,6.0
19,Ecom1,10/1/20,Philadelphia,PA,19121,FEH,10/1/20,39.0,12.0
20,Ecom1,10/1/20,Los Angeles,CA,90063,FEH,10/1/20,10.5,3.0
21,Ecom1,10/1/20,Minneapolis,MN,55410,FEH,10/1/20,39.0,12.0
22,Ecom1,10/1/20,Fayetteville,NY,13066,FEH,10/1/20,10.5,3.0
23,Ecom1,10/1/20,Huntington,WV,25704,FEH,10/1/20,10.5,3.0
24,Ecom1,10/1/20,Long Island City,NY,11101,FXG,10/1/20,10.5,3.0
25,Ecom1,10/1/20,Beaver,PA,15009,FEH,10/1/20,20.2,6.0
26,Ecom1,10/1/20,Philadelphia,PA,19146,FEH,10/1/20,10.5,3.0
27,Ecom1,10/1/20,Elk River,MN,55330,FEH,10/1/20,10.5,3.0
28,Ecom1,10/1/20,Collingswood,NJ,8108,FEH,10/1/20,10.5,3.0
29,Ecom1,10/1/20,Orinda,CA,94563,FEH,10/1/20,20.2,6.0
30,Ecom1,10/1/20,Burbank,CA,91501,FEH,10/1/20,10.5,3.0
