,Company Name,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
0,Ecom1,11/1/2021,Portage,MI,49024,FEH,10/29/2021,39.0,12.0
1,Ecom1,11/1/2021,Langhorne,PA,19047,FEH,10/29/2021,10.5,3.0
2,Ecom1,11/1/2021,CAMDEN,NY,13316,FXG,10/29/2021,20.2,6.0
3,Ecom1,11/1/2021,Peabody,MA,1960,FEH,10/29/2021,10.5,3.0
4,Ecom1,11/1/2021,Hamden,CT,6518,FEH,10/29/2021,10.5,3.0
5,Ecom1,11/1/2021,Freehold,NJ,7728,FEH,10/29/2021,10.5,3.0
6,Ecom1,11/1/2021,Lawrenceville,GA,30045,FEH,10/29/2021,39.0,12.0
7,Ecom1,11/1/2021,Frederick,MD,21702,FEH,10/29/2021,10.5,3.0
8,Ecom1,11/1/2021,Walpole,MA,2081,FEH,10/29/2021,20.2,6.0
9,Ecom1,11/1/2021,Kansas City,MO,64110,FEH,10/29/2021,10.5,3.0
10,Ecom1,11/1/2021,Boca Raton,FL,33434,FEH,10/29/2021,39.0,12.0
11,Ecom1,11/1/2021,Winter Garden,FL,34787,FEH,10/29/2021,4.0,1.0
12,Ecom1,11/1/2021,Philadelphia,PA,19123,FEH,10/29/2021,39.0,12.0
13,Ecom1,11/1/2021,COVINGTON,LA,70433-4302,FEH,10/29/2021,39.0,12.0
14,Ecom1,11/1/2021,Darien,CT,6820,FEH,10/29/2021,10.5,3.0
15,Ecom1,11/1/2021,Sheboygan,WI,53083,FEH,10/29/2021,39.0,12.0
16,Ecom1,11/1/2021,Jekyll Island,GA,31527,FEH,10/31/2021,10.5,3.0
17,Ecom1,11/1/2021,Tarpon Springs,FL,34689,FEH,10/31/2021,20.2,6.0
18,Ecom1,11/1/2021,Altoona,PA,16602,FXG,10/31/2021,20.2,6.0
19,Ecom1,11/1/2021,Far Hills,NJ,7931,FEH,10/31/2021,20.2,6.0
20,Ecom1,11/1/2021,Philadelphia,PA,19118,UPS,10/31/2021,20.2,6.0
21,Ecom1,11/1/2021,Boston,MA,2127,FEH,10/29/2021,39.0,12.0
22,Ecom1,11/1/2021,Comstock Park,MI,49321,FEH,10/29/2021,39.0,12.0
23,Ecom1,11/1/2021,New York,NY,10016,FXG,10/31/2021,39.0,12.0
24,Ecom1,11/1/2021,Washington,DC,20011,FEH,10/31/2021,39.0,12.0
25,Ecom1,11/1/2021,Pensacola,FL,32514,FEH,10/31/2021,10.5,3.0
26,Ecom1,11/1/2021,Ankeny,IA,50021,FXG,10/31/2021,39.0,12.0
27,Ecom1,11/1/2021,Bronx,NY,10465,FEH,10/31/2021,20.2,6.0
28,Ecom1,11/1/2021,Pinehurst,NC,28374,FEH,10/31/2021,10.5,3.0
29,Ecom1,11/1/2021,Miami beach,FL,33140,FEH,10/31/2021,10.5,3.0
30,Ecom1,11/1/2021,Memphis,TN,38119,FXG,10/31/2021,10.5,3.0
31,Ecom1,11/1/2021,Long Beach,NY,11561,FEH,10/31/2021,10.5,3.0
32,Ecom1,11/1/2021,The VIllages,FL,32163,FEH,10/31/2021,10.5,3.0
33,Ecom1,11/1/2021,GALLOWAY,NJ,8205,FEH,10/31/2021,10.5,3.0
